183	33.975534	-117.478428	4	4	4
184	37.560579	-122.011682	2.5	2.5	2.5
185	34.558126	-118.084572	2	2	2
186	36.601542	-121.8491	3.5	3.5	3.5
187	33.808848	-117.83784	4	4	4
188	34.138234	-117.371461	3	3	3
189	33.858299	-118.116997	2	2	2
190	36.203984	-121.130301	3	3	3
191	33.91701	-118.13393	3	3	3
192	34.43735422	-118.5638952	3	3	3
193	33.774621	-117.487895	5	5	5
194	34.236958	-118.536083	2	2	2
195	33.700009	-117.740492	2	2	2
196	33.8986594	-118.0066475	3	3	3
197	36.845791	-119.790166	2.5	2.5	2.5
198	34.197755	-118.86938	2.5	2.5	2.5
199	38.65267	-121.38354	3	3	3
200	34.04786301	-117.847168	2	2	2
201	38.65747	-120.968999	3	3	3
202	33.60074	-117.69168	3	3	3
203	33.572537	-117.234654	4	4	4
204	33.781703	-117.889469	2.5	2.5	2.5
205	33.57961026	-117.6698613	2.5	2.5	2.5
206	34.154651	-118.827873	3	3	3
207	33.5938	-117.72849	4	4	4
208	33.665028	-117.82694	3.5	3.5	3.5
209	36.419159	-121.322327	3	3	3
210	36.837014	-119.772743	5	5	5
211	37.953386	-121.955493	3.5	3.5	3.5
212	36.5455538	-119.4052137	2	2	2
213	37.4077754	-121.9640624	1.5	1.5	1.5
214	38.08661	-122.11375	1	1	1
215	37.365792	-121.949683	2	2	2
216	37.68551581	-122.1000157	3	3	3
217	33.673272	-117.9217958	1.5	1.5	1.5
218	33.901709	-118.117093	4	4	4
219	38.80609	-121.205484	1.5	1.5	1.5
220	36.809193	-119.700369	4	4	4
221	34.079788	-117.575815	3	3	3
222	32.75501011	-117.1354795	4.5	4.5	4.5
223	34.149918	-118.25537	5	5	5
224	35.156555	-120.669266	3.5	3.5	3.5
225	34.089199	-118.333	3	3	3
226	38.244749	-122.644694	3	3	3
227	38.36519	-120.77482	3.5	3.5	3.5
228	32.831877	-117.129684	4.5	4.5	4.5
229	36.203022	-119.09175	4	4	4
230	35.119793	-120.58834	4	4	4
231	34.14399	-118.22606	4	4	4
232	32.72913213	-117.1637865	4	4	4
233	37.60986	-122.49698	4	4	4
234	33.889099	-118.114998	5	5	5
235	37.32019	-120.484116	2	2	2
236	38.5821	-121.317001	2	2	2
237	40.565448	-122.353105	3.5	3.5	3.5
238	34.119639	-117.557759	5	5	5
239	33.637699	-117.864197	3.5	3.5	3.5
240	38.715264	-121.291114	4.5	4.5	4.5
241	34.1521	-118.361	3	3	3
242	38.110084	-122.238661	4.5	4.5	4.5
243	35.318532	-119.027567	1.5	1.5	1.5
244	33.801592	-116.545091	4	4	4
245	37.73795	-120.93735	4	4	4
246	38.782807	-121.2664176	4	4	4
247	34.105631	-117.62539	4.5	4.5	4.5
248	34.0633	-117.672714	4	4	4
249	33.917154	-118.41582	3.5	3.5	3.5
250	32.71948	-117.17312	3.5	3.5	3.5
251	37.985336	-121.336768	4	4	4
252	32.810799	-117.116997	4.5	4.5	4.5
253	33.7879147	-117.8087168	3.5	3.5	3.5
254	37.95619	-121.9670391	4.5	4.5	4.5
255	32.610854	-117.068653	2.5	2.5	2.5
256	33.792208	-118.332914	2	2	2
257	33.910301	-118.326449	2	2	2
258	34.032018	-117.68956	4	4	4
259	37.966126	-121.781034	4	4	4
260	37.3088	-121.900002	2.5	2.5	2.5
261	34.243033	-118.467379	4	4	4
262	37.2205846	-121.8620685	4	4	4
263	33.644637	-117.919377	2.5	2.5	2.5
264	37.013481	-121.584788	4.5	4.5	4.5
265	34.272186	-119.257562	2.5	2.5	2.5
266	33.696633	-117.79759	3	3	3
267	32.743712	-116.971483	4	4	4
268	34.262148	-119.211893	1	1	1
269	34.013437	-118.416412	4	4	4
270	37.379522	-122.1172	4	4	4
271	37.60411	-122.395956	2.5	2.5	2.5
272	37.705472	-121.934655	3	3	3
273	34.043006	-117.847909	2.5	2.5	2.5
274	33.6806965	-118.0036975	1	1	1
275	33.047528	-117.283222	2	2	2
276	33.822488	-118.333178	2	2	2
277	37.9894211	-121.3207319	5	5	5
278	35.392106	-118.96281	3	3	3
279	36.576421	-119.626511	4	4	4
280	33.636762	-117.590896	3	3	3
281	33.74246299	-117.8182861	5	5	5
282	37.697515	-121.874603	4	4	4
283	37.274601	-121.848999	4	4	4
284	34.083218	-118.34574	3	3	3
285	33.975688	-117.335897	2.5	2.5	2.5
286	33.85911226	-117.9256	3.5	3.5	3.5
287	38.924684	-121.056028	5	5	5
288	37.26686496	-121.8324888	3.5	3.5	3.5
289	34.074814	-118.022407	4	4	4
290	33.8862	-118.160004	4.5	4.5	4.5
291	32.937138	-117.099603	4	4	4
292	37.675666	-120.995179	3	3	3
293	34.126849	-118.26398	4	4	4
294	38.941992	-121.094588	3	3	3
295	34.686733	-118.14791	3.5	3.5	3.5
296	37.779868	-121.97158	4	4	4
297	32.86793845	-117.215066	4.5	4.5	4.5
298	38.59569	-121.362598	5	5	5
299	34.06039	-118.446209	4	4	4
300	33.759887	-118.010524	5	5	5
301	34.103559	-118.259162	4	4	4
302	38.33534	-121.953648	5	5	5
303	35.124922	-118.469474	5	5	5
304	37.002899	-121.551461	4	4	4
305	37.3372079	-122.040276	4.5	4.5	4.5
306	32.823043	-117.101059	4.5	4.5	4.5
307	37.331527	-121.912386	3.5	3.5	3.5
308	36.699865	-121.618426	4.5	4.5	4.5
309	38.556695	-121.3585049	4.5	4.5	4.5
310	33.65838	-118.001186	5	5	5
311	36.677281	-121.638254	5	5	5
312	32.72303	-115.60263	5	5	5
313	33.824444	-118.0853784	4	4	4
314	35.36591	-120.8523	3	3	3
315	34.0650125	-118.2375035	4.5	4.5	4.5
316	32.762289	-117.029966	2.5	2.5	2.5
317	36.33105	-119.28886	3.5	3.5	3.5
318	34.086562	-118.445497	4.5	4.5	4.5
319	37.364255	-118.3954579	4	4	4
320	37.292358	-122.032366	4	4	4
321	37.42593835	-122.147989	4.5	4.5	4.5
322	34.10893	-117.75166	3	3	3
323	33.672306	-117.973304	4.5	4.5	4.5
324	34.186889	-118.451181	4	4	4
325	34.14902009	-118.12138	4	4	4
326	33.716801	-117.970001	4.5	4.5	4.5
327	34.139478	-118.2044578	4	4	4
328	34.101601	-118.317476	3.5	3.5	3.5
329	33.887402	-118.082001	4.5	4.5	4.5
330	34.01231	-118.4830159	4.5	4.5	4.5
331	34.1595	-118.297997	4	4	4
332	37.3881	-122.088997	3.5	3.5	3.5
333	32.752947	-117.208182	3.5	3.5	3.5
334	37.808216	-122.415886	3.5	3.5	3.5
335	32.988705	-117.25851	4	4	4
336	38.335761	-121.968749	4.5	4.5	4.5
337	34.016308	-118.4001936	5	5	5
338	32.788467	-117.2374	4.5	4.5	4.5
339	34.0563295	-42.110338	4.5	4.5	4.5
340	34.17771	-118.85127	4	4	4
341	32.77977	-117.0101184	4	4	4
342	33.88291	-118.326412	4	4	4
343	37.972965	-122.52634	4	4	4
344	36.97393	-121.95542	4.5	4.5	4.5
345	35.37717	-119.01188	2.5	2.5	2.5
346	37.89089	-122.2875505	4	4	4
347	34.040643	-118.427621	4	4	4
348	37.785703	-122.421492	4	4	4
349	37.7923	-122.41089	3.5	3.5	3.5
350	34.048872	-118.255632	4	4	4
351	37.686863	-122.102325	4	4	4
352	33.858224	-118.3679008	4.5	4.5	4.5
353	34.148487	-118.2562477	4	4	4
354	34.06346976	-118.29361	3.5	3.5	3.5
355	37.59979	-122.3884249	4	4	4
356	33.872551	-118.24767	2	2	2
357	33.56567	-117.71547	2	2	2
358	33.78827	-117.9148	3	3	3
359	37.961885	-121.99477	3	3	3
360	33.048076	-117.284304	4	4	4
361	33.91393	-117.45766	3	3	3
362	38.597619	-121.424253	2	2	2
363	33.8582	-118.092003	4	4	4
364	33.747609	-117.005977	4	4	4
365	32.55852	-117.060147	4	4	4
366	38.664258	-121.273165	1.5	1.5	1.5
367	33.829569	-118.352394	3.5	3.5	3.5
368	34.06287	-117.19885	3.5	3.5	3.5
369	33.866185	-118.352003	3.5	3.5	3.5
370	35.382825	-119.090893	4	4	4
371	33.91095582	-117.8869148	1	1	1
372	34.380479	-118.571179	3.5	3.5	3.5
373	33.11428	-117.10108	3.5	3.5	3.5
374	33.802689	-117.924247	3	3	3
375	33.996779	-118.396035	3	3	3
376	34.071319	-117.55642	3.5	3.5	3.5
377	33.658304	-117.86591	3	3	3
378	34.076852	-118.38091	4	4	4
379	34.05516145	-118.394688	4	4	4
380	34.156462	-118.241627	4.5	4.5	4.5
381	35.393936	-118.98517	5	5	5
382	34.020324	-118.3090376	4.5	4.5	4.5
383	34.07793	-117.719667	4.5	4.5	4.5
384	34.151932	-118.448691	5	5	5
385	37.80793171	-122.4179695	4	4	4
386	33.752252	-117.884869	4.5	4.5	4.5
387	33.699833	-117.989011	4	4	4
388	37.2490713	-121.8593176	4	4	4
389	33.650658	-117.84148	4.5	4.5	4.5
390	34.107204	-117.686169	4.5	4.5	4.5
391	34.025848	-117.749442	4	4	4
392	34.037558	-117.951543	5	5	5
393	34.185072	-118.315766	4	4	4
394	34.145206	-118.03146	4.5	4.5	4.5
395	33.892225	-118.36135	5	5	5
396	34.145626	-118.255089	4.5	4.5	4.5
397	34.075034	-117.435042	4	4	4
398	34.268419	-119.272746	4	4	4
399	34.0982393	-118.3416648	4.5	4.5	4.5
400	33.953874	-118.39629	4.5	4.5	4.5
401	34.11327	-117.7651	4	4	4
402	36.796033	-119.790218	5	5	5
403	33.649586	-117.84023	4	4	4
404	34.063106	-118.448158	4.5	4.5	4.5
405	33.694905	-117.8270388	4.5	4.5	4.5
406	37.984631	-121.344434	4	4	4
407	37.279178	-121.931287	3	3	3
408	34.128563	-117.90757	4.5	4.5	4.5
409	33.885183	-118.36136	4	4	4
410	37.71836	-122.43961	4	4	4
411	37.69556	-122.08073	4	4	4
412	34.157121	-118.264697	2	2	2
413	34.149183	-118.103018	4	4	4
414	33.809105	-117.85082	1	1	1
415	34.12973	-118.029655	3	3	3
416	32.91265	-117.1433	4	4	4
417	35.373501	-119.031662	1	1	1
418	37.669119	-122.08119	4	4	4
419	35.37525	-119.01432	3	3	3
420	33.544033	-117.78887	3	3	3
421	34.130054	-118.027504	4	4	4
422	36.60364	-121.893234	4	4	4
423	37.896557	-122.30096	3.5	3.5	3.5
424	33.818905	-118.385284	3.5	3.5	3.5
425	34.100581	-118.336111	3.5	3.5	3.5
426	34.20098605	-118.43045	4	4	4
427	34.016914	-118.4879556	3	3	3
428	33.77078298	-118.3683481	4.5	4.5	4.5
429	34.136105	-117.32193	4	4	4
430	36.729744	-119.79348	3.5	3.5	3.5
431	32.723064	-117.168304	4	4	4
432	36.96186	-122.02232	4	4	4
433	34.142166	-118.13226	3.5	3.5	3.5
434	34.0905	-118.391998	4	4	4
435	34.035966	-118.6858673	5	5	5
436	37.492082	-122.242961	3	3	3
437	34.106201	-117.626526	3	3	3
438	36.603638	-121.89324	4	4	4
439	37.7637085	-122.4151326	3	3	3
440	34.161545	-118.1325	5	5	5
441	37.322368	-121.931916	3.5	3.5	3.5
442	37.92764246	-122.320604	4.5	4.5	4.5
443	33.295095	-117.222147	3	3	3
444	37.486595	-122.227369	4.5	4.5	4.5
445	33.466425	-117.677447	4.5	4.5	4.5
446	37.931073	-122.322893	1.5	1.5	1.5
447	34.062076	-117.749893	1.5	1.5	1.5
448	35.353978	-119.333016	3.5	3.5	3.5
449	37.415501	-121.875	2.5	2.5	2.5
450	36.758298	-119.700899	2.5	2.5	2.5
451	38.015302	-121.889264	5	5	5
452	34.2219	-118.502264	1	1	1
453	34.033304	-117.749198	5	5	5
454	35.605286	-117.672895	3.5	3.5	3.5
455	34.021198	-118.159923	5	5	5
456	33.18273623	-117.292359	4	4	4
457	33.953749	-117.388764	3.5	3.5	3.5
458	34.0019	-117.811164	5	5	5
459	37.398203	-122.108883	3	3	3
460	34.000453	-118.159259	3.5	3.5	3.5
461	37.64384	-122.104505	3	3	3
462	34.259876	-118.429975	3.5	3.5	3.5
463	34.107204	-117.829993	3	3	3
464	39.727408	-121.83899	2	2	2
465	34.106775	-117.933857	3	3	3
466	32.822136	-117.155594	4	4	4
467	32.67625989	-117.0398507	4	4	4
468	33.802601	-118.001999	4	4	4
469	37.83426404	-122.128519	2	2	2
470	38.595438	-121.383196	3	3	3
471	33.830399	-117.835999	4	4	4
472	33.679784	-117.908629	1	1	1
473	38.583526	-121.41583	5	5	5
474	37.866632	-122.290921	2.5	2.5	2.5
475	37.977931	-120.327244	3.5	3.5	3.5
476	34.21539545	-118.370848	1	1	1
477	37.787192	-122.409915	3	3	3
478	33.847964	-117.543365	5	5	5
479	32.555577	-117.051702	2	2	2
480	34.034505	-118.479319	3	3	3
481	37.525435	-121.986292	3.5	3.5	3.5
482	34.429849	-119.868777	3	3	3
483	33.9705717	-118.187419	4.5	4.5	4.5
484	33.62064558	-117.7311015	2	2	2
485	37.69813	-121.773666	2	2	2
486	34.182378	-118.169068	3	3	3
487	32.772935	-117.0100528	2.5	2.5	2.5
488	36.545453	-119.374233	4	4	4
489	37.780489	-122.469305	3	3	3
490	37.778106	-122.276323	3	3	3
491	37.66538	-121.029337	1	1	1
492	33.94708	-117.301616	4.5	4.5	4.5
493	38.568382	-121.335842	5	5	5
494	37.907905	-122.30681	3	3	3
495	33.0175065	-117.0757227	4	4	4
496	38.002162	-121.732359	1	1	1
497	37.962456	-121.763844	5	5	5
498	34.096047	-117.907329	2	2	2
499	35.120866	-120.600694	4	4	4
500	37.354662	-121.946398	3	3	3
501	33.68406594	-117.16773	2	2	2
502	37.355914	-118.39522	1.5	1.5	1.5
503	37.388199	-120.737106	4.5	4.5	4.5
504	35.451803	-119.074819	5	5	5
505	33.649063	-117.577191	2	2	2
506	38.26493497	-122.034195	3.5	3.5	3.5
507	40.792105	-124.178033	2	2	2
508	34.106177	-117.436311	4.5	4.5	4.5
509	34.517062	-117.312917	2.5	2.5	2.5
510	38.422765	-121.448635	4	4	4
511	33.896475	-118.252318	3	3	3
512	33.901953	-117.225728	4	4	4
513	34.00364	-118.256775	5	5	5
514	34.28119098	-118.7943238	4.5	4.5	4.5
515	33.648499	-117.837997	3.5	3.5	3.5
516	34.273103	-119.265555	4	4	4
517	34.071271	-117.489402	4	4	4
518	37.68662	-122.13905	4	4	4
519	33.948558	-118.08919	3.5	3.5	3.5
520	36.517277	-119.562941	4	4	4
521	33.985953	-117.341348	3	3	3
522	34.129147	-117.890478	4	4	4
523	32.67202	-115.498644	3	3	3
524	32.799958	-116.935271	3.5	3.5	3.5
525	33.894811	-118.353053	3	3	3
526	33.203484	-117.365736	4	4	4
527	32.94927	-117.24564	2.5	2.5	2.5
528	33.22784901	-117.325078	1	1	1
529	34.218175	-119.049139	4	4	4
530	33.995088	-118.395429	2.5	2.5	2.5
531	37.743686	-122.195735	3.5	3.5	3.5
532	33.147574	-117.107942	4	4	4
533	38.164455	-122.253296	4	4	4
534	34.045384	-118.030339	3	3	3
535	33.902199	-118.115997	5	5	5
536	37.695437	-122.081735	3.5	3.5	3.5
537	33.998033	-117.483637	5	5	5
538	34.6758	-118.147803	3	3	3
539	33.759526	-118.133806	2	2	2
540	33.916725	-118.072677	4	4	4
541	37.32348	-121.958176	3	3	3
542	37.960348	-121.981821	5	5	5
543	38.013492	-121.86943	3	3	3
544	34.087788	-118.175369	1.5	1.5	1.5
545	38.660999	-121.364409	3.5	3.5	3.5
546	33.890673	-117.20797	4	4	4
547	32.78038	-116.958401	1	1	1
548	35.392988	-118.949305	4.5	4.5	4.5
549	37.678827	-120.975223	5	5	5
550	34.105854	-117.548639	3.5	3.5	3.5
551	34.076944	-118.151474	4.5	4.5	4.5
552	32.855481	-116.972103	4	4	4
553	34.01770921	-117.5058603	4	4	4
554	36.794084	-119.862294	3	3	3
555	33.883955	-118.396374	4	4	4
556	38.617468	-121.328953	1.5	1.5	1.5
557	33.737184	-117.955184	2.5	2.5	2.5
558	33.931258	-118.360522	5	5	5
559	37.425447	-122.147265	3	3	3
560	34.011084	-118.301581	3	3	3
561	37.338155	-121.992544	3	3	3
562	33.87325386	-118.292103	1	1	1
563	33.209527	-117.234538	1	1	1
564	38.410236	-122.713835	3.5	3.5	3.5
565	37.2369	-121.799004	2.5	2.5	2.5
566	37.951427	-122.060576	4.5	4.5	4.5
567	37.693459	-122.464633	3	3	3
568	37.293237	-121.874309	4	4	4
569	37.711029	-121.926998	2.5	2.5	2.5
570	33.883592	-116.5012673	4	4	4
571	32.749808	-117.243492	1.5	1.5	1.5
572	33.877959	-117.7537881	3	3	3
573	33.841099	-117.889	2.5	2.5	2.5
574	33.916623	-118.274326	5	5	5
575	32.75492191	-117.04727	4	4	4
576	34.471493	-117.191765	4	4	4
577	33.929431	-118.211193	4.5	4.5	4.5
578	38.0105	-122.282139	2.5	2.5	2.5
579	38.707903	-121.272427	3	3	3
580	33.95130796	-118.1825441	1	1	1
581	37.76228	-122.244453	2.5	2.5	2.5
582	33.132743	-117.062946	5	5	5
583	33.92542	-116.88513	4	4	4
584	34.025497	-118.355101	3.5	3.5	3.5
585	33.725436	-117.989704	2.5	2.5	2.5
586	33.954021	-118.205824	3.5	3.5	3.5
587	37.628451	-121.01145	3	3	3
588	40.555098	-122.388783	4	4	4
589	32.978026	-117.088714	5	5	5
590	33.83500721	-117.9170591	2.5	2.5	2.5
591	33.521002	-117.164408	4.5	4.5	4.5
592	32.794701	-116.966003	2.5	2.5	2.5
593	33.60866	-114.605167	3	3	3
594	33.942963	-118.254438	1	1	1
595	33.848301	-117.942001	4	4	4
596	33.738515	-118.291858	3.5	3.5	3.5
597	36.065884	-119.025814	3.5	3.5	3.5
598	37.768396	-120.844234	1	1	1
599	34.05591	-117.670481	5	5	5
600	37.8511	-122.2600352	4.5	4.5	4.5
601	36.853128	-121.398584	3	3	3
602	33.859934	-118.142857	4	4	4
603	33.022896	-117.283256	2.5	2.5	2.5
604	34.077973	-117.620672	4	4	4
605	32.855998	-116.929128	4	4	4
606	32.584183	-117.114592	2.5	2.5	2.5
607	33.942498	-117.989701	4	4	4
608	33.721901	-117.771004	3	3	3
609	32.623942	-117.07311	2	2	2
610	34.190047	-118.388151	5	5	5
611	32.77536	-115.55233	4	4	4
612	33.93055	-118.282367	3	3	3
613	34.01979898	-118.4913254	2.5	2.5	2.5
614	37.631343	-122.07536	2.5	2.5	2.5
615	33.916917	-117.270989	1	1	1
616	34.42635	-119.68538	4	4	4
617	34.048361	-117.967906	4	4	4
618	32.714001	-117.013	1.5	1.5	1.5
619	38.430733	-122.725854	3.5	3.5	3.5
620	37.332539	-121.88447	3	3	3
621	35.355598	-119.061651	4	4	4
622	33.878656	-117.594706	5	5	5
623	34.440126	-119.744206	3	3	3
624	34.426174	-117.377163	2	2	2
625	32.800919	-117.235023	4	4	4
626	32.784388	-117.155476	3.5	3.5	3.5
627	33.72965	-118.023272	1	1	1
628	37.463075	-122.225382	2.5	2.5	2.5
629	38.512402	-121.4090927	3	3	3
630	37.292521	-121.834053	2.5	2.5	2.5
631	34.216487	-118.225747	3.5	3.5	3.5
632	33.996416	-117.905682	2	2	2
633	32.789772	-117.167551	3.5	3.5	3.5
634	33.78920141	-118.3083504	3	3	3
635	35.32442	-119.056267	4	4	4
636	34.106308	-117.489061	3	3	3
637	34.041642	-117.628539	3.5	3.5	3.5
638	37.513164	-121.942662	3.5	3.5	3.5
639	37.994816	-121.783464	5	5	5
640	37.732677	-120.956628	4	4	4
641	37.832604	-122.263518	3	3	3
642	37.309041	-121.90051	4.5	4.5	4.5
643	33.676208	-117.75784	3	3	3
644	33.974434	-117.375307	3	3	3
645	37.66592283	-122.45133	2.5	2.5	2.5
646	33.762929	-118.007628	4	4	4
647	33.55744	-117.72378	4.5	4.5	4.5
648	38.52	-121.498703	4	4	4
649	38.110335	-122.228347	3	3	3
650	33.622575	-117.938822	4	4	4
651	37.996359	-122.284873	3.5	3.5	3.5
652	34.080834	-117.689152	3.5	3.5	3.5
653	38.116015	-121.304854	3.5	3.5	3.5
654	33.128335	-117.093315	4.5	4.5	4.5
655	33.99326643	-117.0603293	2	2	2
